"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Probable Pitcher","Batting Order"
"20271-79883","1B","Brock","Brock Stassi","Stassi","2.9156862146714153","51","2000","ATL@PHI","PHI","ATL","","","",""
"20271-5152","OF","Emilio","Emilio Bonifacio","Bonifacio","1.155263198049445","38","2000","ATL@PHI","ATL","PHI","","","",""
"20271-58411","OF","Ryan","Ryan Rua","Rua","5.051111178927951","45","2000","BAL@TEX","TEX","BAL","","","",""
"20271-13359","C","Chris","Chris Herrmann","Herrmann","5.115584336317979","77","2000","ARI@STL","ARI","STL","","","",""
"20271-13363","C","Ryan","Ryan Lavarnway","Lavarnway","6.5","2","2000","MIN@OAK","OAK","MIN","","","",""
"20271-13394","2B","Tyler","Tyler Saladino","Saladino","6.13243226747255","37","2000","CLE@CWS","CWS","CLE","","","",""
"20271-5227","C","Chris","Chris Gimenez","Gimenez","6.256817904385653","44","2000","MIN@OAK","MIN","OAK","","","",""
"20271-6283","OF","Craig","Craig Gentry","Gentry","2.910416603088379","48","2000","BAL@TEX","BAL","TEX","","","",""
"20271-73871","C","Carson","Carson Kelly","Kelly","4.800000190734863","4","2000","ARI@STL","STL","ARI","","","",""
"20271-38033","OF","Cody","Cody Asche","Asche","3.9473684210526314","19","2000","CLE@CWS","CWS","CLE","","","",""
"20271-21666","OF","Mark","Mark Canha","Canha","5.851724032698007","29","2000","MIN@OAK","OAK","MIN","","","",""
"20271-38087","3B","Deven","Deven Marrero","Marrero","6.560344827586207","58","2000","KAN@BOS","BOS","KAN","","","",""
"20271-13520","2B","Phil","Phil Gosselin","Gosselin","1.5571428026471819","28","2000","PIT@SDP","PIT","SDP","","","",""
"20271-13584","OF","Paulo","Paulo Orlando","Orlando","3.7714285169328963","14","2000","KAN@BOS","KAN","BOS","DL","Lower leg","",""
"20271-21815","OF","Socrates","Socrates Brito","Brito","4.85","40","2000","ARI@STL","ARI","STL","","","",""
"20271-79176","SS","JT","JT Riddle","Riddle","6.45","70","2000","CIN@MIA","MIA","CIN","DL","Shoulder","",""
"20271-38223","OF","Travis","Travis Jankowski","Jankowski","4.847058913286994","17","2000","PIT@SDP","SDP","PIT","DL","Foot","",""
"20271-53593","OF","Patrick","Patrick Kivlehan","Kivlehan","3.6942858014787947","70","2000","CIN@MIA","CIN","MIA","","","",""
"20271-13665","OF","Dusty","Dusty Coleman","Coleman","14.800000508626303","3","2000","PIT@SDP","SDP","PIT","","","",""
"20271-5492","SS","Adam","Adam Rosales","Rosales","5.589999825613839","70","2000","MIN@OAK","OAK","MIN","","","",""
"20271-5497","SS","Paul","Paul Janish","Janish","1.3928571428571428","14","2000","BAL@TEX","BAL","TEX","","","",""
"20271-13724","OF","Matt","Matt Szczur","Szczur","4.454666748046875","75","2000","PIT@SDP","SDP","PIT","","","",""
"20271-13785","1B","Tyler","Tyler Moore","Moore","5.0017242431640625","58","2000","CIN@MIA","MIA","CIN","","","",""
"20271-38411","2B","Alen","Alen Hanson","Hanson","3.7159419405287593","69","2000","CLE@CWS","CWS","CLE","","","",""
"20271-71182","3B","Jeimer","Jeimer Candelario","Candelario","5.081818320534446","11","2000","CHC@MIL","CHC","MIL","","","",""
"20271-13851","OF","Danny","Danny Santana","Santana","4.7046151968149035","65","2000","ATL@PHI","ATL","PHI","","","",""
"20271-13858","C","Christian","Christian Vazquez","Vazquez","6.154237391585011","59","2000","KAN@BOS","BOS","KAN","","","",""
"20271-71217","C","Omar","Omar Narvaez","Narvaez","5.292982670298794","57","2000","CLE@CWS","CWS","CLE","","","",""
"20271-80459","OF","Franchy","Franchy Cordero","Cordero","7.35","30","2000","PIT@SDP","SDP","PIT","","","",""
"20271-81506","OF","Jordan","Jordan Luplow","Luplow","0","1","2000","PIT@SDP","PIT","SDP","","","",""
"20271-17024","C","Andrew","Andrew Susac","Susac","5.177777608235677","9","2000","CHC@MIL","MIL","CHC","","","",""
"20271-70277","C","Kevan","Kevan Smith","Smith","5.167999877929687","50","2000","CLE@CWS","CWS","CLE","","","",""
"20271-21161","2B","Yolmer","Yolmer Sanchez","Sanchez","7.310465258221294","86","2000","CLE@CWS","CWS","CLE","","","",""
"20271-17067","C","Jett","Jett Bandy","Bandy","6.933333079020183","48","2000","CHC@MIL","MIL","CHC","","","",""
"20271-38593","OF","Lane","Lane Adams","Adams","3.141176560345818","34","2000","ATL@PHI","ATL","PHI","","","",""
"20271-38602","OF","Arismendy","Arismendy Alcantara","Alcantara","2.3421874046325684","64","2000","CIN@MIA","CIN","MIA","","","",""
"20271-5841","2B","Andres","Andres Blanco","Blanco","2.3879310344827585","58","2000","ATL@PHI","PHI","ATL","","","",""
"20271-13014","SS","Alexi","Alexi Amarista","Amarista","4.2888890826512895","63","2000","COL@WAS","COL","WAS","","","",""
"20271-17145","SS","Greg","Greg Garcia","Garcia","3.638271755642361","81","2000","ARI@STL","STL","ARI","","","",""
"20271-14088","OF","Jake","Jake Smolinski","Smolinski","5.738383591777146","99","2000","MIN@OAK","OAK","MIN","DL","Shoulder","",""
"20271-68410","OF","Hyun Soo","Hyun Soo Kim","Kim","3.932142802647182","56","2000","ATL@PHI","PHI","ATL","","","",""
"20271-13130","C","Eric","Eric Fryer","Fryer","3.2617647507611442","34","2000","ARI@STL","STL","ARI","","","",""
"20271-11094","1B","Chris","Chris Carter","Carter","6.854838709677419","62","2000","MIN@OAK","OAK","MIN","","","",""
"20271-68478","SS","Chad","Chad Pinder","Pinder","8.580850804105719","47","2000","MIN@OAK","OAK","MIN","DL","Hamstring","",""
"20271-80785","1B","David","David Washington","Washington","0","3","2000","BAL@TEX","BAL","TEX","","","",""
"20271-13210","2B","Johnny","Johnny Giavotella","Giavotella","1.2857142857142858","7","2000","BAL@TEX","BAL","TEX","","","",""
"20271-68509","OF","Mark","Mark Zagunis","Zagunis","3.9285714285714284","7","2000","CHC@MIL","CHC","MIL","","","",""
"20271-80802","OF","Cameron","Cameron Perkins","Perkins","3.86","25","2000","ATL@PHI","PHI","ATL","","","",""
"20271-70572","2B","Ty","Ty Kelly","Kelly","2.8659573818774935","47","2000","ATL@PHI","PHI","ATL","","","",""
"20271-70574","OF","Jared","Jared Hoying","Hoying","5.458333333333333","24","2000","BAL@TEX","TEX","BAL","","","",""
"20271-80836","SS","Tzu-Wei","Tzu-Wei Lin","Lin","5.968421132940995","19","2000","KAN@BOS","BOS","KAN","","","",""
"20271-13262","OF","Jurickson","Jurickson Profar","Profar","5.23181811246005","22","2000","BAL@TEX","TEX","BAL","","","",""
"20271-80848","C","Victor","Victor Caratini","Caratini","3.3900001525878904","10","2000","CHC@MIL","CHC","MIL","","","",""
"20271-80851","2B","Alex","Alex Mejia","Mejia","3.1399999618530274","10","2000","ARI@STL","STL","ARI","","","",""
"20271-80855","SS","Adrian","Adrian Sanchez","Sanchez","1.3249999682108562","12","2000","COL@WAS","WAS","COL","","","",""
"20271-79859","C","Stuart","Stuart Turner","Turner","2.7950000762939453","20","2000","CIN@MIA","CIN","MIA","","","",""
